20160104 020000;10494.000000;10494.000000;10482.500000;10486.500000;0
20160104 020100;10487.250000;10498.250000;10484.750000;10497.250000;0
20160104 020200;10497.500000;10505.750000;10496.750000;10500.000000;0
20160104 020300;10500.250000;10505.500000;10489.750000;10505.000000;0
20160104 020400;10505.500000;10505.500000;10489.250000;10491.000000;0
20160104 020500;10490.250000;10502.500000;10490.250000;10502.500000;0
20160104 020600;10502.000000;10513.250000;10501.250000;10513.250000;0
20160104 020700;10513.500000;10521.750000;10513.500000;10517.250000;0
20160104 020800;10517.500000;10517.500000;10515.250000;10516.000000;0
20160104 020900;10515.000000;10515.000000;10492.250000;10496.000000;0
20160104 021000;10496.250000;10501.500000;10480.750000;10489.500000;0
20160104 021100;10488.250000;10488.500000;10475.250000;10481.750000;0
20160104 021200;10482.500000;10485.250000;10479.000000;10479.000000;0
20160104 021300;10478.750000;10483.750000;10476.250000;10476.250000;0
20160104 021400;10475.500000;10475.750000;10460.000000;10466.000000;0
20160104 021500;10466.250000;10482.000000;10461.750000;10480.250000;0
20160104 021600;10480.500000;10488.750000;10477.500000;10488.500000;0
20160104 021700;10489.750000;10491.500000;10478.500000;10480.750000;0
20160104 021800;10480.500000;10481.000000;10473.000000;10476.250000;0
20160104 021900;10477.500000;10484.500000;10474.500000;10481.500000;0
20160104 022000;10480.000000;10491.750000;10480.000000;10491.500000;0
20160104 022100;10491.250000;10504.000000;10488.250000;10489.250000;0
20160104 022200;10489.000000;10490.750000;10478.500000;10482.000000;0
20160104 022300;10483.000000;10490.750000;10483.000000;10488.750000;0
20160104 022400;10489.000000;10493.250000;10485.750000;10487.750000;0
20160104 022500;10487.500000;10496.000000;10487.500000;10495.500000;0
20160104 022600;10495.750000;10497.250000;10491.500000;10497.250000;0
20160104 022700;10497.000000;10500.500000;10495.000000;10497.750000;0
20160104 022800;10496.500000;10497.250000;10488.250000;10489.750000;0
20160104 022900;10490.250000;10497.750000;10489.500000;10496.250000;0
20160104 023000;10496.500000;10496.500000;10488.000000;10489.750000;0
20160104 023100;10489.500000;10491.250000;10486.250000;10490.500000;0
20160104 023200;10490.250000;10490.750000;10481.250000;10486.000000;0
20160104 023300;10485.750000;10485.750000;10476.500000;10477.250000;0
20160104 023400;10477.000000;10481.500000;10473.500000;10476.500000;0
20160104 023500;10477.000000;10480.000000;10469.000000;10471.500000;0
20160104 023600;10470.750000;10476.250000;10466.250000;10475.750000;0
20160104 023700;10476.000000;10476.000000;10465.750000;10469.250000;0
20160104 023800;10468.500000;10476.000000;10468.500000;10471.000000;0
20160104 023900;10471.500000;10473.000000;10464.750000;10465.750000;0
20160104 024000;10465.500000;10469.250000;10463.500000;10463.500000;0
20160104 024100;10463.750000;10474.000000;10463.750000;10471.250000;0
20160104 024200;10467.750000;10469.750000;10459.250000;10459.250000;0
20160104 024300;10460.250000;10464.500000;10458.750000;10462.000000;0
20160104 024400;10461.750000;10477.750000;10460.750000;10471.750000;0
20160104 024500;10471.500000;10471.500000;10455.500000;10456.250000;0
20160104 024600;10454.750000;10454.750000;10441.250000;10443.750000;0
20160104 024700;10443.000000;10459.000000;10437.750000;10456.500000;0
20160104 024800;10457.750000;10462.000000;10452.250000;10455.500000;0
20160104 024900;10457.000000;10462.250000;10455.250000;10460.000000;0
20160104 025000;10460.250000;10472.750000;10460.250000;10469.000000;0
20160104 025100;10469.750000;10472.250000;10467.000000;10471.750000;0
20160104 025200;10471.250000;10471.500000;10463.750000;10466.250000;0
20160104 025300;10466.000000;10470.000000;10465.500000;10470.000000;0
20160104 025400;10469.250000;10475.000000;10467.750000;10469.000000;0
20160104 025500;10469.250000;10473.750000;10469.000000;10472.500000;0
20160104 025600;10472.250000;10472.500000;10469.500000;10471.000000;0
20160104 025700;10471.250000;10474.750000;10460.750000;10460.750000;0
20160104 025800;10461.250000;10475.500000;10461.000000;10475.500000;0
20160104 025900;10475.000000;10484.500000;10473.750000;10481.000000;0
20160104 030000;10485.250000;10503.000000;10481.500000;10488.750000;0
20160104 030100;10488.500000;10488.500000;10471.750000;10471.750000;0
20160104 030200;10471.000000;10471.000000;10450.750000;10459.500000;0
20160104 030300;10457.750000;10459.250000;10418.250000;10418.500000;0
20160104 030400;10419.500000;10434.250000;10419.250000;10426.000000;0
20160104 030500;10426.250000;10431.750000;10413.750000;10424.250000;0
20160104 030600;10424.500000;10428.500000;10413.750000;10415.250000;0
20160104 030700;10414.250000;10416.000000;10388.750000;10393.750000;0
20160104 030800;10394.250000;10395.750000;10381.750000;10395.750000;0
20160104 030900;10393.750000;10400.250000;10384.250000;10398.500000;0
20160104 031000;10398.750000;10398.750000;10375.000000;10388.750000;0
20160104 031100;10389.500000;10397.250000;10372.500000;10393.250000;0
20160104 031200;10394.000000;10402.000000;10382.500000;10401.500000;0
20160104 031300;10400.500000;10405.000000;10395.000000;10402.750000;0
20160104 031400;10402.500000;10408.750000;10400.500000;10405.750000;0
20160104 031500;10405.250000;10405.500000;10394.500000;10396.500000;0
20160104 031600;10396.250000;10397.000000;10383.000000;10385.250000;0
20160104 031700;10384.750000;10386.750000;10381.250000;10384.250000;0
20160104 031800;10384.500000;10384.500000;10351.750000;10357.750000;0
20160104 031900;10357.000000;10371.250000;10357.000000;10366.750000;0
20160104 032000;10365.750000;10366.500000;10352.000000;10357.000000;0
20160104 032100;10354.250000;10356.750000;10338.000000;10346.750000;0
20160104 032200;10346.250000;10359.750000;10342.750000;10358.750000;0
20160104 032300;10359.000000;10360.000000;10349.250000;10356.500000;0
20160104 032400;10356.250000;10362.750000;10344.750000;10359.500000;0
20160104 032500;10358.750000;10359.500000;10342.000000;10345.500000;0
20160104 032600;10345.250000;10351.500000;10337.750000;10351.250000;0
20160104 032700;10350.500000;10351.500000;10339.500000;10349.500000;0
20160104 032800;10349.750000;10365.000000;10347.750000;10361.000000;0
20160104 032900;10361.500000;10364.750000;10352.750000;10355.500000;0
20160104 033000;10355.000000;10355.000000;10336.500000;10337.250000;0
20160104 033100;10337.500000;10349.750000;10328.000000;10348.250000;0
20160104 033200;10347.750000;10360.750000;10345.500000;10359.500000;0
20160104 033300;10359.750000;10372.750000;10352.250000;10371.000000;0
20160104 033400;10370.500000;10375.750000;10362.500000;10371.750000;0
20160104 033500;10372.000000;10376.000000;10368.500000;10373.750000;0
20160104 033600;10374.000000;10383.750000;10369.500000;10383.250000;0
20160104 033700;10382.250000;10388.000000;10372.250000;10384.250000;0
20160104 033800;10384.500000;10392.750000;10379.000000;10390.750000;0
20160104 033900;10390.500000;10390.750000;10382.750000;10390.750000;0
20160104 034000;10390.250000;10391.250000;10383.000000;10386.000000;0
20160104 034100;10386.500000;10389.500000;10381.750000;10389.250000;0
20160104 034200;10389.500000;10393.250000;10382.750000;10385.250000;0
20160104 034300;10385.000000;10395.750000;10385.000000;10395.000000;0
20160104 034400;10394.750000;10397.250000;10390.000000;10390.250000;0
