20150102 020000;9803.250000;9830.500000;9803.250000;9830.500000;0
20150102 020100;9830.250000;9856.000000;9830.250000;9842.500000;0
20150102 020200;9841.750000;9842.250000;9837.750000;9837.750000;0
20150102 020300;9838.750000;9842.500000;9836.250000;9841.250000;0
20150102 020400;9842.250000;9843.500000;9838.000000;9838.000000;0
20150102 020500;9838.500000;9838.500000;9827.500000;9830.250000;0
20150102 020600;9830.750000;9834.500000;9830.000000;9833.250000;0
20150102 020700;9833.750000;9833.750000;9828.250000;9828.250000;0
20150102 020800;9827.750000;9831.000000;9826.500000;9831.000000;0
20150102 020900;9831.250000;9835.000000;9830.500000;9830.750000;0
20150102 021000;9830.500000;9831.250000;9830.250000;9830.500000;0
20150102 021100;9830.250000;9831.250000;9829.000000;9831.250000;0
20150102 021200;9831.500000;9832.000000;9830.750000;9831.500000;0
20150102 021300;9831.750000;9835.000000;9831.500000;9834.500000;0
20150102 021400;9835.000000;9835.750000;9832.500000;9835.750000;0
20150102 021500;9836.250000;9840.750000;9836.000000;9839.000000;0
20150102 021600;9839.250000;9839.250000;9833.750000;9833.750000;0
20150102 021700;9832.750000;9833.500000;9832.250000;9832.500000;0
20150102 021800;9832.750000;9833.000000;9831.250000;9832.250000;0
20150102 021900;9832.500000;9833.500000;9831.000000;9832.750000;0
20150102 022000;9833.000000;9847.000000;9833.000000;9845.250000;0
20150102 022100;9843.000000;9845.250000;9838.500000;9838.500000;0
20150102 022200;9838.750000;9838.750000;9836.000000;9837.000000;0
20150102 022300;9837.250000;9837.500000;9836.500000;9836.750000;0
20150102 022400;9837.000000;9842.250000;9837.000000;9841.500000;0
20150102 022500;9841.250000;9845.500000;9839.500000;9845.500000;0
20150102 022600;9845.250000;9846.500000;9839.000000;9839.000000;0
20150102 022700;9839.250000;9842.000000;9839.250000;9841.750000;0
20150102 022800;9841.250000;9841.250000;9838.750000;9839.500000;0
20150102 022900;9839.750000;9840.500000;9839.000000;9839.500000;0
20150102 023000;9839.250000;9839.500000;9838.000000;9838.500000;0
20150102 023100;9838.250000;9838.250000;9835.750000;9836.750000;0
20150102 023200;9837.000000;9838.500000;9836.750000;9838.500000;0
20150102 023300;9839.000000;9839.500000;9838.250000;9839.500000;0
20150102 023400;9839.750000;9840.000000;9836.250000;9836.500000;0
20150102 023500;9836.750000;9836.750000;9832.750000;9835.000000;0
20150102 023600;9836.500000;9837.000000;9836.000000;9836.000000;0
20150102 023700;9835.750000;9836.250000;9834.250000;9835.250000;0
20150102 023800;9835.000000;9835.750000;9834.500000;9834.750000;0
20150102 023900;9833.500000;9836.000000;9833.500000;9835.750000;0
20150102 024000;9836.250000;9838.000000;9836.250000;9836.250000;0
20150102 024100;9836.000000;9836.250000;9834.000000;9835.000000;0
20150102 024200;9834.750000;9835.500000;9833.750000;9833.750000;0
20150102 024300;9833.500000;9833.750000;9832.750000;9833.000000;0
20150102 024400;9833.250000;9836.000000;9833.250000;9836.000000;0
20150102 024500;9837.250000;9842.250000;9836.750000;9841.250000;0
20150102 024600;9841.750000;9846.000000;9840.250000;9841.000000;0
20150102 024700;9841.250000;9844.750000;9841.250000;9842.500000;0
20150102 024800;9841.750000;9842.000000;9839.750000;9841.250000;0
20150102 024900;9841.000000;9842.750000;9839.750000;9842.750000;0
20150102 025000;9843.250000;9843.500000;9843.000000;9843.500000;0
20150102 025100;9843.750000;9844.750000;9843.500000;9844.750000;0
20150102 025200;9845.000000;9845.500000;9843.000000;9843.750000;0
20150102 025300;9844.000000;9845.500000;9843.750000;9844.000000;0
20150102 025400;9845.250000;9845.500000;9840.750000;9840.750000;0
20150102 025500;9840.500000;9843.500000;9839.000000;9839.500000;0
20150102 025600;9838.250000;9841.000000;9838.250000;9838.750000;0
20150102 025700;9839.250000;9843.750000;9839.250000;9842.750000;0
20150102 025800;9842.250000;9842.500000;9840.750000;9840.750000;0
20150102 025900;9841.000000;9854.250000;9840.750000;9853.000000;0
20150102 030000;9853.750000;9883.750000;9853.750000;9875.750000;0
20150102 030100;9876.250000;9889.750000;9875.500000;9889.750000;0
20150102 030200;9888.750000;9889.000000;9872.250000;9874.000000;0
20150102 030300;9873.750000;9874.750000;9852.750000;9853.250000;0
20150102 030400;9853.500000;9858.000000;9847.750000;9850.750000;0
20150102 030500;9851.250000;9864.500000;9850.250000;9863.750000;0
20150102 030600;9862.750000;9870.250000;9862.750000;9870.000000;0
20150102 030700;9868.750000;9876.500000;9868.750000;9869.500000;0
20150102 030800;9868.750000;9870.250000;9856.750000;9857.250000;0
20150102 030900;9858.750000;9860.250000;9849.250000;9860.250000;0
20150102 031000;9859.500000;9860.000000;9849.000000;9851.250000;0
